paradigm,visibility,stim_type,voltage,sub_num,IB
masking,invisible,f,-0.55507706,sub14,yes
masking,invisible,f,-3.389582659,sub14,yes
masking,invisible,f,-1.146410315,sub14,yes
masking,invisible,f,-1.662177064,sub14,yes
masking,invisible,f,-2.584029164,sub14,yes
masking,invisible,f,1.1335913,sub14,yes
masking,invisible,f,3.33523076,sub14,yes
masking,invisible,f,-5.975946973,sub14,yes
masking,invisible,f,-4.356453145,sub14,yes
masking,invisible,f,5.351583666,sub14,yes
masking,invisible,f,3.265130918,sub14,yes
masking,invisible,f,0.491494518,sub14,yes
masking,invisible,f,-1.69837757,sub14,yes
masking,invisible,f,-2.967519942,sub14,yes
masking,invisible,f,-5.209050734,sub14,yes
masking,invisible,f,1.410175984,sub14,yes
masking,invisible,f,0.343407667,sub14,yes
masking,invisible,f,-1.386032297,sub14,yes
masking,invisible,f,-2.769716128,sub14,yes
masking,invisible,f,-1.536804775,sub14,yes
masking,invisible,f,1.965683486,sub14,yes
masking,invisible,f,3.3551248,sub14,yes
masking,invisible,f,-3.565944559,sub14,yes
masking,invisible,f,0.435828219,sub14,yes
masking,invisible,f,4.880837089,sub14,yes
masking,invisible,f,-2.922435992,sub14,yes
masking,invisible,f,-1.684812107,sub14,yes
masking,invisible,f,-0.214948514,sub14,yes
masking,invisible,f,1.293141309,sub14,yes
masking,invisible,f,-2.384926184,sub14,yes
masking,invisible,f,-1.199095719,sub14,yes
masking,invisible,f,3.053209339,sub14,yes
masking,invisible,f,3.119370553,sub14,yes
masking,invisible,f,0.042325973,sub14,yes
masking,invisible,f,-2.415879582,sub14,yes
masking,invisible,f,4.097044736,sub14,yes
masking,invisible,f,-0.884497311,sub14,yes
masking,invisible,f,-2.665079908,sub14,yes
masking,invisible,f,-0.013645638,sub14,yes
masking,invisible,f,1.462592875,sub14,yes
masking,invisible,f,6.12859817,sub14,yes
masking,invisible,f,0.379205939,sub14,yes
masking,invisible,f,-1.051265032,sub14,yes
masking,invisible,f,3.532525915,sub14,yes
masking,invisible,f,1.098523262,sub14,yes
masking,invisible,f,-1.060001499,sub14,yes
masking,invisible,f,5.304380592,sub14,yes
masking,invisible,f,-1.537333636,sub14,yes
masking,invisible,f,-0.171763073,sub14,yes
masking,invisible,f,1.472075328,sub14,yes
masking,invisible,f,-2.02776013,sub14,yes
masking,invisible,f,1.995603749,sub14,yes
masking,invisible,f,-2.373571559,sub14,yes
masking,invisible,f,-0.083345963,sub14,yes
masking,invisible,f,-1.192984899,sub14,yes
masking,invisible,f,-2.500900128,sub14,yes
masking,invisible,f,-2.722870454,sub14,yes
masking,invisible,f,-1.242323623,sub14,yes
masking,invisible,f,0.879385632,sub14,yes
masking,invisible,f,-0.124175339,sub14,yes
masking,invisible,f,2.371377836,sub14,yes
masking,invisible,f,-0.202983325,sub14,yes
masking,invisible,f,4.402693349,sub14,yes
masking,invisible,f,-1.121806551,sub14,yes
masking,invisible,f,-5.575347989,sub14,yes
masking,invisible,f,-1.629841241,sub14,yes
masking,invisible,f,4.29747541,sub14,yes
masking,invisible,f,2.664306661,sub14,yes
masking,invisible,f,3.65457873,sub14,yes
masking,invisible,f,-2.038505614,sub14,yes
masking,invisible,f,1.096769466,sub14,yes
masking,invisible,f,-0.363712412,sub14,yes
masking,invisible,f,-0.911408518,sub14,yes
masking,invisible,f,-0.807299964,sub14,yes
masking,invisible,f,-0.615607332,sub14,yes
masking,invisible,f,2.580073887,sub14,yes
masking,invisible,f,-0.138902137,sub14,yes
masking,invisible,f,1.700840062,sub14,yes
masking,invisible,f,4.086850864,sub14,yes
masking,invisible,f,-2.518366124,sub14,yes
masking,invisible,f,-4.652005368,sub14,yes
masking,invisible,f,-3.115610199,sub14,yes
masking,invisible,f,-3.397294733,sub14,yes
masking,invisible,f,3.284310292,sub14,yes
masking,invisible,f,3.188641645,sub14,yes
masking,invisible,f,-1.065817255,sub14,yes
masking,invisible,f,-0.89834449,sub14,yes
masking,invisible,f,-0.641389166,sub14,yes
masking,invisible,f,1.45288124,sub15,no
masking,invisible,f,-9.850974162,sub15,no
masking,invisible,f,-2.189250293,sub15,no
masking,invisible,f,-2.679360438,sub15,no
masking,invisible,f,-6.829729411,sub15,no
masking,invisible,f,-2.544902763,sub15,no
masking,invisible,f,3.813683301,sub15,no
masking,invisible,f,4.760732114,sub15,no
masking,invisible,f,-1.166519209,sub15,no
masking,invisible,f,2.316249986,sub15,no
masking,invisible,f,-1.181956987,sub15,no
masking,invisible,f,10.9002861,sub15,no
masking,invisible,f,-7.194815119,sub15,no
masking,invisible,f,3.518082081,sub15,no
masking,invisible,f,5.818416331,sub15,no
masking,invisible,f,-3.775339419,sub15,no
masking,invisible,f,-3.492721312,sub15,no
masking,invisible,f,2.050775629,sub15,no
masking,invisible,f,-5.232063487,sub15,no
masking,invisible,f,-1.071836814,sub15,no
masking,invisible,f,1.734511621,sub15,no
masking,invisible,f,-8.651267753,sub15,no
masking,invisible,f,1.373386503,sub15,no
masking,invisible,f,-2.420032782,sub15,no
masking,invisible,f,-2.942901246,sub15,no
masking,invisible,f,8.483876608,sub15,no
masking,invisible,f,0.09505367,sub15,no
masking,invisible,f,-1.715589935,sub15,no
masking,invisible,f,-1.271123529,sub15,no
masking,invisible,f,-5.910718034,sub15,no
masking,invisible,f,-5.871415058,sub15,no
masking,invisible,f,-5.709003813,sub15,no
masking,invisible,f,0.30448896,sub15,no
masking,invisible,f,1.580991431,sub15,no
masking,invisible,f,6.591345387,sub15,no
masking,invisible,f,-7.074121544,sub15,no
masking,invisible,f,4.039377423,sub15,no
masking,invisible,f,-4.321253666,sub15,no
masking,invisible,f,-1.051687266,sub15,no
masking,invisible,f,-3.274158256,sub15,no
masking,invisible,f,4.683201374,sub15,no
masking,invisible,f,-1.406619004,sub15,no
masking,invisible,f,-5.361128976,sub15,no
masking,invisible,f,-3.839216117,sub15,no
masking,invisible,f,-1.461036042,sub15,no
masking,invisible,f,0.199206113,sub15,no
masking,invisible,f,-0.62214267,sub15,no
masking,invisible,f,-3.235963337,sub15,no
masking,invisible,f,-0.873619605,sub15,no
masking,invisible,f,-0.370333962,sub15,no
masking,invisible,f,-5.827852067,sub15,no
masking,invisible,f,-4.832244754,sub15,no
masking,invisible,f,-7.700881863,sub15,no
masking,invisible,f,-7.697719838,sub15,no
masking,invisible,f,-1.011258818,sub15,no
masking,invisible,f,-3.854927366,sub15,no
masking,invisible,f,-1.901679663,sub15,no
masking,invisible,f,-4.970294225,sub15,no
masking,invisible,f,0.668853263,sub15,no
masking,invisible,f,4.776815387,sub15,no
masking,invisible,f,2.778467849,sub15,no
masking,invisible,f,2.515582489,sub15,no
masking,invisible,f,-4.297293188,sub15,no
masking,invisible,f,-2.717644073,sub15,no
masking,invisible,f,3.226296078,sub15,no
masking,invisible,f,0.747331146,sub15,no
masking,invisible,f,-7.439340116,sub15,no
masking,invisible,f,-3.021109851,sub15,no
masking,invisible,f,3.616956048,sub15,no
masking,invisible,f,-6.262934896,sub15,no
masking,invisible,f,-3.833421427,sub15,no
masking,invisible,f,1.28968872,sub15,no
masking,invisible,f,0.576849468,sub15,no
masking,invisible,f,1.971443216,sub15,no
masking,invisible,f,-4.486448798,sub15,no
masking,invisible,f,-4.266475318,sub15,no
masking,invisible,f,-4.996088509,sub15,no
masking,invisible,f,0.322905112,sub15,no
masking,invisible,f,4.266096738,sub15,no
masking,invisible,f,-3.216192252,sub15,no
masking,invisible,f,-1.133824003,sub15,no
masking,invisible,f,-3.883416554,sub15,no
masking,invisible,f,0.095030677,sub15,no
masking,invisible,f,1.089870796,sub15,no
masking,invisible,f,-2.640989014,sub15,no
masking,invisible,f,-4.564671782,sub15,no
masking,invisible,f,-1.558192615,sub15,no
masking,invisible,f,-1.230780214,sub15,no
masking,invisible,f,-1.660958697,sub15,no
masking,invisible,f,-9.460724095,sub15,no
masking,invisible,f,-6.129026692,sub15,no
masking,invisible,f,5.902619208,sub15,no
masking,invisible,f,-6.673950185,sub15,no
masking,invisible,f,-0.065717295,sub15,no
masking,invisible,f,-4.441986307,sub15,no
masking,invisible,f,4.568449387,sub15,no
masking,invisible,f,1.675664664,sub15,no
masking,invisible,f,-5.31080772,sub15,no
masking,invisible,f,-3.24682964,sub15,no
masking,invisible,f,-6.820181589,sub15,no
masking,invisible,f,-1.798055062,sub15,no
masking,invisible,f,-2.141538177,sub15,no
masking,invisible,f,-4.61308653,sub16,yes
masking,invisible,f,0.10646441,sub16,yes
masking,invisible,f,5.358919006,sub16,yes
masking,invisible,f,11.25193156,sub16,yes
masking,invisible,f,-0.082990427,sub16,yes
masking,invisible,f,1.286203777,sub16,yes
masking,invisible,f,1.795957884,sub16,yes
masking,invisible,f,4.749744301,sub16,yes
masking,invisible,f,-0.565390471,sub16,yes
masking,invisible,f,-0.884188581,sub16,yes
masking,invisible,f,1.925500019,sub16,yes
masking,invisible,f,2.103155319,sub16,yes
masking,invisible,f,7.862305167,sub16,yes
masking,invisible,f,-5.962702557,sub16,yes
masking,invisible,f,4.309112434,sub16,yes
masking,invisible,f,8.518965804,sub16,yes
masking,invisible,f,0.324126836,sub16,yes
masking,invisible,f,0.193059687,sub16,yes
masking,invisible,f,0.392909106,sub16,yes
masking,invisible,f,6.002846134,sub16,yes
masking,invisible,f,7.999155149,sub16,yes
masking,invisible,f,-1.252144323,sub16,yes
masking,invisible,f,0.231915643,sub16,yes
masking,invisible,f,-0.273525757,sub16,yes
masking,invisible,f,-6.035288155,sub16,yes
masking,invisible,f,-0.044630193,sub16,yes
masking,invisible,f,-0.021127748,sub16,yes
masking,invisible,f,13.97656217,sub16,yes
masking,invisible,f,1.545702284,sub16,yes
masking,invisible,f,-5.602002527,sub16,yes
masking,invisible,f,-0.314746087,sub16,yes
masking,invisible,f,3.670338964,sub16,yes
masking,invisible,f,1.497413463,sub16,yes
masking,invisible,f,5.269366308,sub16,yes
masking,invisible,f,-5.338880146,sub16,yes
masking,invisible,f,-3.402942761,sub16,yes
masking,invisible,f,3.864567739,sub16,yes
masking,invisible,f,5.215228883,sub16,yes
masking,invisible,f,-2.272736669,sub16,yes
masking,invisible,f,2.617510914,sub16,yes
masking,invisible,f,13.80150626,sub16,yes
masking,invisible,f,-0.752157267,sub16,yes
masking,invisible,f,5.506412099,sub16,yes
masking,invisible,f,5.560193275,sub16,yes
masking,invisible,f,-0.000570778,sub16,yes
masking,invisible,f,4.788687146,sub16,yes
masking,invisible,f,5.628512785,sub16,yes
masking,invisible,f,-0.756110167,sub16,yes
masking,invisible,f,8.870526802,sub16,yes
masking,invisible,f,6.473106885,sub16,yes
masking,invisible,f,-5.768329549,sub16,yes
masking,invisible,f,4.189914464,sub16,yes
masking,invisible,f,-5.964553644,sub16,yes
masking,invisible,f,4.448677378,sub16,yes
masking,invisible,f,-0.45559941,sub16,yes
masking,invisible,f,6.618075402,sub16,yes
masking,invisible,f,7.747296392,sub16,yes
masking,invisible,f,-5.827184695,sub16,yes
masking,invisible,f,8.197350315,sub16,yes
masking,invisible,f,0.595091005,sub16,yes
masking,invisible,f,0.768946639,sub16,yes
masking,invisible,f,-1.554822023,sub16,yes
masking,invisible,f,0.709557953,sub16,yes
masking,invisible,f,8.125699213,sub16,yes
masking,invisible,f,-2.379013189,sub16,yes
masking,invisible,f,-8.058321157,sub16,yes
masking,invisible,f,3.29906086,sub16,yes
masking,invisible,f,2.435755154,sub16,yes
masking,invisible,f,0.022890774,sub16,yes
masking,invisible,f,-6.094385064,sub16,yes
masking,invisible,f,0.968755233,sub16,yes
masking,invisible,f,6.272790209,sub16,yes
masking,invisible,f,2.491488636,sub16,yes
masking,invisible,f,-7.406729551,sub16,yes
masking,invisible,f,-2.553182155,sub16,yes
masking,invisible,f,-7.035088643,sub16,yes
masking,invisible,f,2.952837377,sub16,yes
masking,invisible,f,-2.242986635,sub16,yes
masking,invisible,f,0.412760394,sub16,yes
masking,invisible,f,8.44964855,sub16,yes
masking,invisible,f,5.45104619,sub16,yes
masking,invisible,f,2.76767213,sub16,yes
masking,invisible,f,-5.275814255,sub16,yes
masking,invisible,f,6.270931034,sub16,yes
masking,invisible,f,2.055390677,sub16,yes
masking,invisible,f,-6.679261213,sub16,yes
masking,invisible,f,3.781224902,sub16,yes
masking,invisible,f,-13.57650097,sub16,yes
masking,invisible,f,-5.446315565,sub16,yes
masking,invisible,f,-4.173832874,sub16,yes
masking,invisible,f,5.532543567,sub16,yes
masking,invisible,f,5.077084192,sub16,yes
masking,invisible,f,-2.20874845,sub16,yes
masking,invisible,f,-0.191236814,sub16,yes
masking,invisible,f,7.271463372,sub16,yes
masking,invisible,f,-0.573531658,sub16,yes
masking,invisible,f,17.23782943,sub16,yes
masking,invisible,f,4.776966259,sub16,yes
masking,invisible,f,-1.079583312,sub16,yes
masking,invisible,f,0.188832984,sub16,yes
masking,invisible,f,-4.83663126,sub16,yes
masking,invisible,f,2.77559137,sub16,yes
masking,invisible,f,-4.561939605,sub16,yes
masking,invisible,f,-3.116009082,sub16,yes
masking,invisible,f,4.667674577,sub16,yes
masking,invisible,f,-4.647029833,sub16,yes
masking,invisible,f,16.47039511,sub16,yes
masking,invisible,f,2.573918458,sub16,yes
masking,invisible,f,0.430912403,sub17,yes
masking,invisible,f,-2.184864979,sub17,yes
masking,invisible,f,-3.329425869,sub17,yes
masking,invisible,f,4.338596037,sub17,yes
masking,invisible,f,2.903737273,sub17,yes
masking,invisible,f,-4.049128657,sub17,yes
masking,invisible,f,3.738154583,sub17,yes
masking,invisible,f,4.513854962,sub17,yes
masking,invisible,f,-6.106444784,sub17,yes
masking,invisible,f,-2.30713308,sub17,yes
masking,invisible,f,-12.85104364,sub17,yes
masking,invisible,f,3.416292601,sub17,yes
masking,invisible,f,3.441552057,sub17,yes
masking,invisible,f,4.12237412,sub17,yes
masking,invisible,f,2.050744548,sub17,yes
masking,invisible,f,5.342507928,sub17,yes
masking,invisible,f,4.166572353,sub17,yes
masking,invisible,f,-3.704546825,sub17,yes
masking,invisible,f,5.804738051,sub17,yes
masking,invisible,f,-14.2504163,sub17,yes
masking,invisible,f,-8.729630861,sub17,yes
masking,invisible,f,-10.12319751,sub17,yes
masking,invisible,f,-6.186787659,sub17,yes
masking,invisible,f,2.364330277,sub17,yes
masking,invisible,f,-7.943755348,sub17,yes
masking,invisible,f,1.206515826,sub17,yes
masking,invisible,f,-6.142454254,sub17,yes
masking,invisible,f,3.142698313,sub17,yes
masking,invisible,f,-9.084402182,sub17,yes
masking,invisible,f,-6.123583618,sub17,yes
masking,invisible,f,-9.751300612,sub17,yes
masking,invisible,f,3.229574367,sub17,yes
masking,invisible,f,1.676831786,sub17,yes
masking,invisible,f,-7.574108523,sub17,yes
masking,invisible,f,-3.453374043,sub17,yes
masking,invisible,f,-0.291400584,sub17,yes
masking,invisible,f,-2.234665545,sub17,yes
masking,invisible,f,10.21912343,sub17,yes
masking,invisible,f,0.696648985,sub17,yes
masking,invisible,f,-3.854974141,sub17,yes
masking,invisible,f,-0.725625602,sub17,yes
masking,invisible,f,-8.322255261,sub17,yes
masking,invisible,f,1.343848328,sub17,yes
masking,invisible,f,-9.107200253,sub17,yes
masking,invisible,f,0.993308992,sub17,yes
masking,invisible,f,-0.875081037,sub17,yes
masking,invisible,f,-0.782882945,sub17,yes
masking,invisible,f,-5.727885637,sub17,yes
masking,invisible,f,-13.49401187,sub17,yes
masking,invisible,f,-11.49825572,sub17,yes
masking,invisible,f,2.669274634,sub17,yes
masking,invisible,f,10.8840296,sub17,yes
masking,invisible,f,5.920714474,sub17,yes
masking,invisible,f,2.856538977,sub17,yes
masking,invisible,f,4.32173583,sub17,yes
masking,invisible,f,-0.793839449,sub17,yes
masking,invisible,f,1.173986123,sub17,yes
masking,invisible,f,-5.873216496,sub17,yes
masking,invisible,f,-0.702589315,sub17,yes
masking,invisible,f,-3.360757202,sub17,yes
masking,invisible,f,0.313324682,sub17,yes
masking,invisible,f,1.173743235,sub17,yes
masking,invisible,f,-4.65352023,sub17,yes
masking,invisible,f,0.138084934,sub17,yes
masking,invisible,f,-4.141952813,sub17,yes
masking,invisible,f,0.031009196,sub17,yes
masking,invisible,f,1.787728434,sub17,yes
masking,invisible,f,-6.457219861,sub17,yes
masking,invisible,f,0.819299601,sub17,yes
masking,invisible,f,-8.115519895,sub17,yes
masking,invisible,f,-0.560964059,sub17,yes
masking,invisible,f,2.332065009,sub17,yes
masking,invisible,f,5.24541919,sub17,yes
masking,invisible,f,-12.60836368,sub17,yes
masking,invisible,f,2.7497222,sub17,yes
masking,invisible,f,1.361079288,sub17,yes
masking,invisible,f,-1.361763083,sub17,yes
masking,invisible,f,-7.655145812,sub17,yes
masking,invisible,f,-2.38001377,sub17,yes
masking,invisible,f,-0.519472616,sub17,yes
masking,invisible,f,17.32772091,sub17,yes
masking,invisible,f,2.670835656,sub17,yes
masking,invisible,f,-4.556389409,sub17,yes
masking,invisible,f,5.252291032,sub17,yes
masking,invisible,f,-6.390422599,sub17,yes
masking,invisible,f,1.313842144,sub17,yes
masking,invisible,f,-3.250853439,sub17,yes
masking,invisible,f,-4.157316952,sub17,yes
masking,invisible,f,3.072422012,sub17,yes
masking,invisible,f,-2.622032107,sub17,yes
masking,invisible,f,4.125942626,sub17,yes
masking,invisible,f,-5.09864898,sub17,yes
masking,invisible,f,-13.85279484,sub17,yes
masking,invisible,f,-6.099346289,sub17,yes
masking,invisible,f,2.565627518,sub17,yes
masking,invisible,f,5.382445524,sub17,yes
masking,invisible,f,-0.070345038,sub17,yes
masking,invisible,f,3.43268429,sub17,yes
masking,invisible,f,-18.59833058,sub17,yes
masking,invisible,f,-4.397536376,sub17,yes
masking,invisible,f,1.927396313,sub17,yes
masking,invisible,f,2.609479823,sub17,yes
masking,invisible,f,7.125581936,sub17,yes
masking,invisible,f,-3.513123401,sub17,yes
masking,invisible,f,-0.961176387,sub17,yes
masking,invisible,f,-4.291071855,sub17,yes
masking,invisible,f,-4.39428556,sub17,yes
masking,invisible,f,2.008653046,sub18,yes
masking,invisible,f,-3.478653996,sub18,yes
masking,invisible,f,4.404836543,sub18,yes
masking,invisible,f,8.598768842,sub18,yes
masking,invisible,f,0.671076403,sub18,yes
masking,invisible,f,-0.691123084,sub18,yes
masking,invisible,f,-1.461021893,sub18,yes
masking,invisible,f,-0.33007754,sub18,yes
masking,invisible,f,-3.241775788,sub18,yes
masking,invisible,f,0.751892375,sub18,yes
masking,invisible,f,-4.189022147,sub18,yes
masking,invisible,f,-1.189167302,sub18,yes
masking,invisible,f,-3.368722211,sub18,yes
masking,invisible,f,-6.296766727,sub18,yes
masking,invisible,f,1.733960964,sub18,yes
masking,invisible,f,1.547606457,sub18,yes
masking,invisible,f,-0.457280411,sub18,yes
masking,invisible,f,-0.721215311,sub18,yes
masking,invisible,f,0.201140779,sub18,yes
masking,invisible,f,2.719980214,sub18,yes
masking,invisible,f,-3.87959929,sub18,yes
masking,invisible,f,5.215535603,sub18,yes
masking,invisible,f,4.997619133,sub18,yes
masking,invisible,f,-0.23457284,sub18,yes
masking,invisible,f,-1.008295987,sub18,yes
masking,invisible,f,0.795734423,sub18,yes
masking,invisible,f,-0.760278667,sub18,yes
masking,invisible,f,3.941552017,sub18,yes
masking,invisible,f,-5.354426671,sub18,yes
masking,invisible,f,-6.809838866,sub18,yes
masking,invisible,f,-8.46438513,sub18,yes
masking,invisible,f,0.270588354,sub18,yes
masking,invisible,f,-0.684373877,sub18,yes
masking,invisible,f,-1.041286613,sub18,yes
masking,invisible,f,-4.11837906,sub18,yes
masking,invisible,f,-1.320790825,sub18,yes
masking,invisible,f,-3.676924451,sub18,yes
masking,invisible,f,0.052063137,sub18,yes
masking,invisible,f,0.531419173,sub18,yes
masking,invisible,f,1.851988422,sub18,yes
masking,invisible,f,1.467403686,sub18,yes
masking,invisible,f,-2.275108122,sub18,yes
masking,invisible,f,4.612367738,sub18,yes
masking,invisible,f,4.629930214,sub18,yes
masking,invisible,f,-0.964433687,sub18,yes
masking,invisible,f,1.906330504,sub18,yes
masking,invisible,f,0.233214314,sub18,yes
masking,invisible,f,-1.00431929,sub18,yes
masking,invisible,f,-3.658019617,sub18,yes
masking,invisible,f,2.803065181,sub18,yes
masking,invisible,f,1.342950783,sub18,yes
masking,invisible,f,4.766126244,sub18,yes
masking,invisible,f,-2.353075506,sub18,yes
masking,invisible,f,-1.531594849,sub18,yes
masking,invisible,f,1.895209286,sub18,yes
masking,invisible,f,-1.907317656,sub18,yes
masking,invisible,f,3.97807927,sub18,yes
masking,invisible,f,9.741931369,sub18,yes
masking,invisible,f,1.320036945,sub18,yes
masking,invisible,f,8.04586153,sub18,yes
masking,invisible,f,3.105059241,sub18,yes
masking,invisible,f,-1.873714973,sub18,yes
masking,invisible,f,-5.370102308,sub18,yes
masking,invisible,f,-1.249699285,sub18,yes
masking,invisible,f,11.52595427,sub18,yes
masking,invisible,f,-1.576054082,sub18,yes
masking,invisible,f,1.457684096,sub18,yes
masking,invisible,f,-1.014629197,sub18,yes
masking,invisible,f,2.230919966,sub18,yes
masking,invisible,f,2.131485233,sub18,yes
masking,invisible,f,-0.950023968,sub18,yes
masking,invisible,f,-1.244295722,sub18,yes
masking,invisible,f,10.81231372,sub18,yes
masking,invisible,f,-7.199436821,sub18,yes
masking,invisible,f,-1.470019727,sub18,yes
masking,invisible,f,2.449177987,sub18,yes
masking,invisible,f,-1.882624374,sub18,yes
masking,invisible,f,9.248555355,sub18,yes
masking,invisible,f,-3.069381728,sub18,yes
masking,invisible,f,-0.334034624,sub18,yes
masking,invisible,f,1.915110219,sub18,yes
masking,invisible,f,1.962670051,sub18,yes
masking,invisible,f,4.972777631,sub18,yes
masking,invisible,f,-3.398142757,sub18,yes
masking,invisible,f,-1.261193851,sub18,yes
masking,invisible,f,-6.658617197,sub18,yes
masking,invisible,f,11.84921527,sub18,yes
masking,invisible,f,1.145705973,sub18,yes
masking,invisible,f,7.021405922,sub18,yes
masking,invisible,f,8.331883076,sub18,yes
masking,invisible,f,-0.595178433,sub18,yes
masking,invisible,f,2.038883732,sub18,yes
masking,invisible,f,-3.280695341,sub18,yes
masking,invisible,f,-1.231782658,sub18,yes
masking,invisible,f,1.520055398,sub18,yes
masking,invisible,f,2.243622768,sub18,yes
masking,invisible,f,3.191875232,sub18,yes
masking,invisible,f,-2.687407336,sub18,yes
masking,invisible,f,2.264132965,sub1,no
masking,invisible,f,6.906704098,sub1,no
masking,invisible,f,-0.626129116,sub1,no
masking,invisible,f,-11.09731464,sub1,no
masking,invisible,f,8.177492157,sub1,no
masking,invisible,f,0.572439933,sub1,no
masking,invisible,f,-0.516522882,sub1,no
masking,invisible,f,-4.093992797,sub1,no
masking,invisible,f,4.889541076,sub1,no
masking,invisible,f,-9.162152896,sub1,no
masking,invisible,f,6.399459607,sub1,no
masking,invisible,f,-1.282214402,sub1,no
masking,invisible,f,-6.527436602,sub1,no
masking,invisible,f,0.584347269,sub1,no
masking,invisible,f,0.316044476,sub1,no
masking,invisible,f,-3.096083029,sub1,no
masking,invisible,f,6.816761342,sub1,no
masking,invisible,f,2.427394305,sub1,no
masking,invisible,f,-3.760367108,sub1,no
masking,invisible,f,-2.494617346,sub1,no
masking,invisible,f,2.269391342,sub1,no
masking,invisible,f,0.408231136,sub1,no
masking,invisible,f,-1.432367906,sub1,no
masking,invisible,f,-8.832769022,sub1,no
masking,invisible,f,-6.121331744,sub1,no
masking,invisible,f,-6.157342984,sub1,no
masking,invisible,f,0.715726565,sub1,no
masking,invisible,f,-5.842807404,sub1,no
masking,invisible,f,-4.82124034,sub1,no
masking,invisible,f,-0.696700662,sub1,no
masking,invisible,f,-4.021501832,sub1,no
masking,invisible,f,-2.764888211,sub1,no
masking,invisible,f,-2.126113108,sub1,no
masking,invisible,f,-3.359772136,sub1,no
masking,invisible,f,-4.428202143,sub1,no
masking,invisible,f,5.673661965,sub1,no
masking,invisible,f,-8.318078562,sub1,no
masking,invisible,f,12.35131018,sub1,no
masking,invisible,f,4.163415094,sub1,no
masking,invisible,f,-6.903996142,sub1,no
masking,invisible,f,-0.605404231,sub1,no
masking,invisible,f,-3.658287988,sub1,no
masking,invisible,f,3.338060441,sub1,no
masking,invisible,f,0.52423594,sub1,no
masking,invisible,f,-2.450321325,sub1,no
masking,invisible,f,-4.238811879,sub1,no
masking,invisible,f,-1.238563629,sub1,no
masking,invisible,f,3.234691048,sub1,no
masking,invisible,f,2.071791802,sub1,no
masking,invisible,f,-4.587993067,sub1,no
masking,invisible,f,-0.806477152,sub1,no
masking,invisible,f,0.750723799,sub1,no
masking,invisible,f,-3.154372539,sub1,no
masking,invisible,f,-3.93736182,sub1,no
masking,invisible,f,-3.322575409,sub1,no
masking,invisible,f,1.604000453,sub1,no
masking,invisible,f,-6.8830386,sub1,no
masking,invisible,f,-5.477727089,sub1,no
masking,invisible,f,0.892273101,sub1,no
masking,invisible,f,-2.139290079,sub1,no
masking,invisible,f,3.122727736,sub1,no
masking,invisible,f,-3.657466793,sub1,no
masking,invisible,f,3.165299972,sub1,no
masking,invisible,f,-4.094327014,sub1,no
masking,invisible,f,-8.699103111,sub1,no
masking,invisible,f,-2.881155813,sub1,no
masking,invisible,f,3.290399105,sub1,no
masking,invisible,f,-3.394612375,sub1,no
masking,invisible,f,-11.08260405,sub1,no
masking,invisible,f,-4.169826747,sub1,no
masking,invisible,f,0.252504779,sub1,no
masking,invisible,f,-4.218902141,sub1,no
masking,invisible,f,-3.3716145,sub1,no
masking,invisible,f,4.179524531,sub1,no
masking,invisible,f,-3.595070725,sub1,no
masking,invisible,f,-3.013001204,sub1,no
masking,invisible,f,-10.11628591,sub1,no
masking,invisible,f,-1.565981203,sub1,no
masking,invisible,f,2.124162207,sub1,no
masking,invisible,f,-6.146869454,sub1,no
masking,invisible,f,4.613691055,sub1,no
masking,invisible,f,-6.955801282,sub1,no
masking,invisible,f,-3.929707322,sub1,no
masking,invisible,f,6.365019367,sub1,no
masking,invisible,f,7.073732385,sub1,no
masking,invisible,f,2.746743024,sub1,no
masking,invisible,f,5.265095414,sub1,no
masking,invisible,f,1.773333775,sub1,no
masking,invisible,f,2.567490748,sub1,no
masking,invisible,f,-7.554959939,sub1,no
masking,invisible,f,5.904342641,sub1,no
masking,invisible,f,8.350520511,sub1,no
masking,invisible,f,7.028446885,sub1,no
masking,invisible,f,1.402033162,sub1,no
masking,invisible,f,-12.02871861,sub1,no
masking,invisible,f,-1.111799651,sub1,no
masking,invisible,f,-6.868488481,sub1,no
masking,invisible,f,-8.76452067,sub1,no
masking,invisible,f,0.604110747,sub1,no
masking,invisible,f,-1.797551452,sub1,no
masking,invisible,f,2.21535328,sub1,no
masking,invisible,f,5.239096099,sub1,no
masking,invisible,f,-2.941141174,sub3,yes
masking,invisible,f,-2.587170229,sub3,yes
masking,invisible,f,-1.978372536,sub3,yes
masking,invisible,f,1.17801215,sub3,yes
masking,invisible,f,1.991752598,sub3,yes
masking,invisible,f,2.700685783,sub3,yes
masking,invisible,f,3.742520588,sub3,yes
masking,invisible,f,-4.097130264,sub3,yes
masking,invisible,f,-0.257674339,sub3,yes
masking,invisible,f,-5.454158498,sub3,yes
masking,invisible,f,0.123499725,sub3,yes
masking,invisible,f,-2.428885174,sub3,yes
masking,invisible,f,-6.075238467,sub3,yes
masking,invisible,f,1.403807946,sub3,yes
masking,invisible,f,-5.096642139,sub3,yes
masking,invisible,f,-0.730198879,sub3,yes
masking,invisible,f,1.783487576,sub3,yes
masking,invisible,f,-1.443129915,sub3,yes
masking,invisible,f,-0.701143371,sub3,yes
masking,invisible,f,-1.037564411,sub3,yes
masking,invisible,f,-1.292402538,sub3,yes
masking,invisible,f,-0.962286019,sub3,yes
masking,invisible,f,0.674867546,sub3,yes
