paradigm,visibility,stim_type,voltage,sub_num
masking,invisible,f,3.24829652657094,sub1
masking,invisible,f,5.76793850684281,sub1
masking,invisible,f,-2.10956920511768,sub1
masking,invisible,f,2.81868161043202,sub1
masking,invisible,f,2.09480525201581,sub1
masking,invisible,f,-2.07960844414185,sub1
masking,invisible,f,-5.73411555473677,sub1
masking,invisible,f,0.742583540067047,sub1
masking,invisible,f,5.73828419182837,sub1
masking,invisible,f,-2.27370496222601,sub1
masking,invisible,f,4.57609860874916,sub1
masking,invisible,f,0.331714699353243,sub1
masking,invisible,f,7.60424293288974,sub1
masking,invisible,f,0.734434835602761,sub1
masking,invisible,f,-1.69027743546599,sub1
masking,invisible,f,4.24944074132735,sub1
masking,invisible,f,3.62060456554766,sub1
masking,invisible,f,4.66237537310297,sub1
masking,invisible,f,1.12789724492281,sub1
masking,invisible,f,1.12373066876472,sub1
masking,invisible,f,4.65052406435243,sub1
masking,invisible,f,-6.44735516445981,sub1
masking,invisible,f,-2.59600539404683,sub1
masking,invisible,f,-0.487508410072937,sub1
masking,invisible,f,-0.404243282841161,sub1
masking,invisible,f,1.01905966065192,sub1
masking,invisible,f,-5.73081000841213,sub1
masking,invisible,f,-2.87387217313635,sub1
masking,invisible,f,2.74077931006633,sub1
masking,invisible,f,-4.94142158053612,sub1
masking,invisible,f,-6.98894049340859,sub1
masking,invisible,f,-0.379493499082682,sub1
masking,invisible,f,-0.0533037482562833,sub1
masking,invisible,f,1.16953952119179,sub1
masking,invisible,f,-1.33212870804506,sub1
masking,invisible,f,-1.97438554076785,sub1
masking,invisible,f,1.37638787032631,sub1
masking,invisible,f,3.00051673455484,sub1
masking,invisible,f,-1.41953609136778,sub1
masking,invisible,f,1.09654246640955,sub1
masking,invisible,f,-3.45736457033242,sub1
masking,invisible,f,-2.00317228859917,sub1
masking,invisible,f,-8.72581945054325,sub1
masking,invisible,f,3.09955105181065,sub1
masking,invisible,f,-0.118208773581876,sub1
masking,invisible,f,3.31316644904915,sub1
masking,invisible,f,-1.72624602287521,sub1
masking,invisible,f,0.548873699788232,sub1
masking,invisible,f,3.46960404076082,sub1
masking,invisible,f,-0.563064445545551,sub1
masking,invisible,f,-2.32689672695251,sub1
masking,invisible,f,0.659377013130717,sub1
masking,invisible,f,-3.63622995481749,sub1
masking,invisible,f,3.29692739729718,sub1
masking,invisible,f,3.15551048292463,sub1
masking,invisible,f,0.689969140364804,sub1
masking,invisible,f,-2.1877459330775,sub1
masking,invisible,f,0.855082816824681,sub1
masking,invisible,f,0.469927233518861,sub1
masking,invisible,f,2.30211181439466,sub1
masking,invisible,f,-0.778686665185588,sub1
masking,invisible,f,0.889495723254236,sub1
masking,invisible,f,-1.79809918927397,sub1
masking,invisible,f,-0.536035914453717,sub1
masking,invisible,f,1.42575597349818,sub3
masking,invisible,f,-0.141133866817099,sub3
masking,invisible,f,-2.59162305783463,sub3
masking,invisible,f,0.14653723613515,sub3
masking,invisible,f,-0.0422349856694985,sub3
masking,invisible,f,0.196071688883528,sub3
masking,invisible,f,-0.826596656799656,sub3
masking,invisible,f,-4.22633075079848,sub3
masking,invisible,f,-0.566052600029716,sub3
masking,invisible,f,1.31851820735113,sub3
masking,invisible,f,-0.977437525373083,sub3
masking,invisible,f,1.18878786904048,sub3
masking,invisible,f,0.603678118640199,sub3
masking,invisible,f,-0.961472950921442,sub3
masking,invisible,f,1.33999145441722,sub3
masking,invisible,f,-1.48100318260658,sub3
masking,invisible,f,0.588768582511808,sub3
masking,invisible,f,-0.632050797803268,sub3
masking,invisible,f,3.12437394979228,sub3
masking,invisible,f,-0.487425302604878,sub3
masking,invisible,f,-1.02475383178575,sub3
masking,invisible,f,-4.18332438216297,sub3
masking,invisible,f,1.24513422469943,sub3
masking,invisible,f,2.58959195204552,sub3
masking,invisible,f,-0.598900861651045,sub3
masking,invisible,f,-0.0405486866550922,sub3
masking,invisible,f,0.992746571057188,sub3
masking,invisible,f,-2.87702295360337,sub3
masking,invisible,f,-3.70893026886546,sub3
masking,invisible,f,-3.21405824500681,sub3
masking,invisible,f,1.56275526689279,sub3
masking,invisible,f,5.58048354362552,sub3
masking,invisible,f,-1.22272276341713,sub3
masking,invisible,f,0.917926496747849,sub3
masking,invisible,f,0.405516493132164,sub3
masking,invisible,f,-0.680016592726697,sub3
masking,invisible,f,-3.00916506135763,sub3
masking,invisible,f,-2.50146807318222,sub3
masking,invisible,f,0.200902119100443,sub3
masking,invisible,f,2.52185056985463,sub3
masking,invisible,f,2.56401826366394,sub3
masking,invisible,f,1.70180533700311,sub3
masking,invisible,f,3.37133708799687,sub3
masking,invisible,f,0.327468748123688,sub3
masking,invisible,f,-1.64776694110857,sub3
masking,invisible,f,-1.20725790007619,sub3
masking,invisible,f,4.03396159861795,sub3
masking,invisible,f,0.760630369568574,sub3
masking,invisible,f,2.52352304336513,sub3
masking,invisible,f,-0.731974996352398,sub3
masking,invisible,f,0.726779136768421,sub3
masking,invisible,f,4.1264888764225,sub3
masking,invisible,f,-1.1194679598913,sub3
masking,invisible,f,-2.18718058133621,sub3
masking,invisible,f,0.112349105981469,sub3
masking,invisible,f,0.485010401052369,sub3
masking,invisible,f,-2.3720034025009,sub3
masking,invisible,f,-3.12731769095892,sub3
masking,invisible,f,-1.34193282559804,sub3
masking,invisible,f,1.69806584840615,sub3
masking,invisible,f,-1.26787776744547,sub3
masking,invisible,f,-2.04473287483002,sub3
masking,invisible,f,3.10940217283157,sub3
masking,invisible,f,1.32322492974087,sub3
masking,invisible,f,2.66590030567437,sub3
masking,invisible,f,2.35064177016275,sub3
masking,invisible,f,0.0460995433831713,sub3
masking,invisible,f,-1.44863092433742,sub3
masking,invisible,f,0.0926140145535072,sub3
masking,invisible,f,2.63975983337594,sub3
masking,invisible,f,3.57843667437294,sub3
masking,invisible,f,1.20789327183627,sub3
masking,invisible,f,1.83811224460853,sub3
masking,invisible,f,1.76347546334369,sub3
masking,invisible,f,-1.84792530012548,sub3
masking,invisible,f,-2.33682483189909,sub3
masking,invisible,f,-2.78901985961557,sub3
masking,invisible,f,-3.43800396705957,sub3
masking,invisible,f,-0.17901390898783,sub3
masking,invisible,f,-6.53903106912473,sub3
masking,invisible,f,2.31398587787855,sub3
masking,invisible,f,1.38800535786374,sub3
masking,invisible,f,-1.40357912561626,sub3
masking,invisible,f,-2.37158303411432,sub3
masking,invisible,f,-5.79803721730804,sub3
masking,invisible,f,-3.08436668197653,sub3
masking,invisible,f,-1.0909261893237,sub3
masking,invisible,f,2.30390326786312,sub3
masking,invisible,f,-2.60501035064011,sub3
masking,invisible,f,-3.57814100383871,sub3
masking,invisible,f,1.45201164608796,sub3
masking,invisible,f,1.93529708634539,sub3
masking,invisible,f,-1.46365727032907,sub3
masking,invisible,f,-3.95697099317757,sub3
masking,invisible,f,0.955405700972523,sub3
masking,invisible,f,2.37527088646208,sub3
masking,invisible,f,1.50230076205667,sub3
masking,invisible,f,2.17348812713942,sub3
masking,invisible,f,-0.422772432024177,sub3
masking,invisible,f,2.07633362455588,sub3
masking,invisible,f,1.38675278571627,sub3
masking,invisible,f,-0.0939084889092512,sub3
masking,invisible,f,1.34697078916501,sub5
masking,invisible,f,-1.88279741748624,sub5
masking,invisible,f,-2.03051735971256,sub5
masking,invisible,f,0.278162707802507,sub5
masking,invisible,f,4.66508853572825,sub5
masking,invisible,f,-0.895409094396183,sub5
masking,invisible,f,-1.65883903745277,sub5
masking,invisible,f,1.96485070196318,sub5
masking,invisible,f,-5.85304424412965,sub5
masking,invisible,f,1.01419900121274,sub5
masking,invisible,f,-2.62173769472454,sub5
masking,invisible,f,0.789021613432651,sub5
masking,invisible,f,0.805791777535655,sub5
masking,invisible,f,-0.504233828599085,sub5
masking,invisible,f,-1.70942640871496,sub5
masking,invisible,f,-3.26471671491958,sub5
masking,invisible,f,1.28024806605611,sub5
masking,invisible,f,2.10536991753055,sub5
masking,invisible,f,-1.40877758513532,sub5
masking,invisible,f,-4.2134579622942,sub5
masking,invisible,f,3.55711134531122,sub5
masking,invisible,f,3.30478288515175,sub5
masking,invisible,f,3.00841817757578,sub5
masking,invisible,f,-0.470518985974886,sub5
masking,invisible,f,-0.288980691133925,sub5
masking,invisible,f,-0.512743122196018,sub5
masking,invisible,f,1.33891411251166,sub5
masking,invisible,f,-1.1558549897225,sub5
masking,invisible,f,-1.57138093560834,sub5
masking,invisible,f,6.71084727544204,sub5
masking,invisible,f,0.0268549491627597,sub5
masking,invisible,f,1.61775646398172,sub5
masking,invisible,f,-2.98501003866933,sub5
masking,invisible,f,-1.61818445589871,sub5
masking,invisible,f,2.40982673779083,sub5
masking,invisible,f,2.45706185791066,sub5
masking,invisible,f,-4.80828344554789,sub5
masking,invisible,f,0.0143341334749579,sub5
masking,invisible,f,-1.05756439262095,sub5
masking,invisible,f,-1.32062250742767,sub5
masking,invisible,f,-0.232227797161017,sub5
masking,invisible,f,-2.83721260008833,sub5
masking,invisible,f,-1.16931051039851,sub5
masking,invisible,f,-1.77310801479287,sub5
masking,invisible,f,6.41616023281819,sub5
masking,invisible,f,0.0653347938525218,sub5
masking,invisible,f,3.12022558883081,sub5
masking,invisible,f,0.438749883085166,sub5
masking,invisible,f,2.22791527283568,sub5
masking,invisible,f,-3.31231726963132,sub5
masking,invisible,f,1.45413248643822,sub5
masking,invisible,f,3.1083343071867,sub5
masking,invisible,f,0.447521288526748,sub5
masking,invisible,f,1.02621070457717,sub5
masking,invisible,f,-2.86185859952624,sub5
masking,invisible,f,2.60215321857546,sub5
masking,invisible,f,-1.11074869104932,sub5
masking,invisible,f,-0.750093631130613,sub5
masking,invisible,f,-0.110726150608671,sub5
masking,invisible,f,-0.402988333713869,sub5
masking,invisible,f,0.942540442969167,sub5
masking,invisible,f,-4.52204160438904,sub5
masking,invisible,f,-1.02572810351256,sub5
masking,invisible,f,-1.63532859138527,sub5
masking,invisible,f,-4.49482098735596,sub5
masking,invisible,f,-2.45682890903436,sub5
masking,invisible,f,-4.56655583242377,sub5
masking,invisible,f,-6.7101470906388,sub5
masking,invisible,f,4.1589856515584,sub5
masking,invisible,f,-6.78852326498565,sub5
masking,invisible,f,-2.4971485169453,sub5
masking,invisible,f,-0.774706277914152,sub5
masking,invisible,f,1.1975828673049,sub5
masking,invisible,f,-1.68365311718418,sub5
masking,invisible,f,-4.54601645743491,sub5
masking,invisible,f,-0.285047114332102,sub5
masking,invisible,f,0.288275416068533,sub5
masking,invisible,f,-3.61011121114093,sub5
masking,invisible,f,-4.71844019391059,sub5
masking,invisible,f,-4.66538998075836,sub5
masking,invisible,f,-2.19292528779198,sub5
masking,invisible,f,1.13490607611222,sub5
masking,invisible,f,-2.71715493853728,sub5
masking,invisible,f,4.58107622470992,sub5
masking,invisible,f,-1.89137586782472,sub5
masking,invisible,f,1.6629335232335,sub5
masking,invisible,f,-1.88007298126077,sub5
masking,invisible,f,0.14067877867043,sub5
masking,invisible,f,1.22737438139105,sub5
masking,invisible,f,-0.64519565072388,sub5
masking,invisible,f,-2.7732939372991,sub5
masking,invisible,f,0.239097029920873,sub5
masking,invisible,f,3.62360756180961,sub5
masking,invisible,f,-1.707401297297,sub5
masking,invisible,f,0.160695152497156,sub5
masking,invisible,f,-0.176468364401598,sub5
masking,invisible,f,-1.39299711098567,sub5
masking,invisible,f,2.48495680091407,sub5
masking,invisible,f,-0.457920755199059,sub5
masking,invisible,f,-0.24903728052191,sub5
masking,invisible,f,0.0938446435952165,sub5
masking,invisible,f,-2.94570141127202,sub5
masking,invisible,f,6.92455914265723,sub6
masking,invisible,f,4.16799327626164,sub6
masking,invisible,f,7.87083176881251,sub6
masking,invisible,f,0.214537097944273,sub6
masking,invisible,f,1.76741362828113,sub6
masking,invisible,f,3.61010565674422,sub6
masking,invisible,f,1.76189446845935,sub6
masking,invisible,f,0.280488419102745,sub6
masking,invisible,f,-0.447050052824402,sub6
masking,invisible,f,-4.63221088445935,sub6
masking,invisible,f,2.13772461025116,sub6
masking,invisible,f,-2.8949559038496,sub6
masking,invisible,f,-4.55677078311909,sub6
masking,invisible,f,-1.36650965470215,sub6
masking,invisible,f,-0.868575801596795,sub6
masking,invisible,f,-5.16028669860813,sub6
masking,invisible,f,-0.477762838998656,sub6
masking,invisible,f,-3.40415576258431,sub6
masking,invisible,f,-3.49446394751097,sub6
masking,invisible,f,-6.04232660957611,sub6
masking,invisible,f,5.02027001603482,sub6
masking,invisible,f,-0.0296516451969519,sub6
masking,invisible,f,-1.58659742614933,sub6
masking,invisible,f,4.27622175104821,sub6
masking,invisible,f,1.48234739924499,sub6
masking,invisible,f,2.19483330862828,sub6
masking,invisible,f,-4.37966740907145,sub6
masking,invisible,f,4.96417886970144,sub6
masking,invisible,f,-2.49604942562774,sub6
masking,invisible,f,-4.18576526531411,sub6
masking,invisible,f,4.99586404640465,sub6
masking,invisible,f,0.768343189027038,sub6
masking,invisible,f,-1.19320255361297,sub6
masking,invisible,f,7.16793689150699,sub6
masking,invisible,f,4.00887187643884,sub6
masking,invisible,f,6.80213733414099,sub6
masking,invisible,f,-7.72209037944351,sub6
masking,invisible,f,10.9688285896416,sub6
masking,invisible,f,-5.88901778377638,sub6
masking,invisible,f,-2.95532944592628,sub6
masking,invisible,f,-4.78639575772869,sub6
masking,invisible,f,0.229259527568364,sub6
masking,invisible,f,0.0928370152298644,sub6
masking,invisible,f,-3.25488966523147,sub6
masking,invisible,f,3.34223135778887,sub6
masking,invisible,f,-4.52507083424563,sub6
masking,invisible,f,-5.60366616521261,sub6
masking,invisible,f,-2.22624712156306,sub6
masking,invisible,f,-4.73771927589553,sub6
masking,invisible,f,0.288562015559893,sub6
masking,invisible,f,1.07594794532921,sub6
masking,invisible,f,-3.21286073553013,sub6
masking,invisible,f,1.01210738413876,sub6
masking,invisible,f,0.947748415848589,sub6
masking,invisible,f,-6.18525110872391,sub6
masking,invisible,f,-1.71097315698096,sub6
masking,invisible,f,-7.1941404086206,sub6
masking,invisible,f,-8.34332670797335,sub6
masking,invisible,f,-1.0974284190817,sub6
masking,invisible,f,2.02256149329249,sub6
masking,invisible,f,-2.01950087587355,sub6
masking,invisible,f,-2.05841246491928,sub6
masking,invisible,f,0.839807114499618,sub6
masking,invisible,f,9.06080320614477,sub6
masking,invisible,f,-4.52906075291824,sub6
masking,invisible,f,1.93455200719832,sub6
masking,invisible,f,4.84462851450466,sub6
masking,invisible,f,13.0904082987497,sub6
masking,invisible,f,-2.17766175058338,sub6
masking,invisible,f,-6.29509501884795,sub6
masking,invisible,f,4.22109856785798,sub6
masking,invisible,f,1.77897531723896,sub6
masking,invisible,f,10.6673694619869,sub6
masking,invisible,f,-1.10651873569207,sub6
masking,invisible,f,-6.05848112348008,sub6
masking,invisible,f,2.80416413891117,sub6
masking,invisible,f,-2.61853328679872,sub6
masking,invisible,f,-5.19121214065538,sub6
masking,invisible,f,-0.10295417915399,sub6
masking,invisible,f,3.37458677039365,sub6
masking,invisible,f,-5.50392911462915,sub6
masking,invisible,f,-3.18354413033536,sub6
masking,invisible,f,-3.47040074806718,sub6
masking,invisible,f,5.01469448036957,sub6
masking,invisible,f,2.77561749502454,sub6
masking,invisible,f,1.27299164464055,sub6
masking,invisible,f,-0.0183170274413581,sub6
masking,invisible,f,-0.673765419937215,sub6
masking,invisible,f,5.20454974430503,sub6
masking,invisible,f,0.907143000321801,sub6
masking,invisible,f,-3.51480766626004,sub6
masking,invisible,f,1.99742028539408,sub6
masking,invisible,f,5.98699449809549,sub6
masking,invisible,f,-1.66747412505245,sub6
masking,invisible,f,2.13045410452187,sub6
masking,invisible,f,-1.42146167006352,sub6
masking,invisible,f,-3.5646434446837,sub6
masking,invisible,f,-1.76838754136886,sub6
masking,invisible,f,-3.01204646928792,sub6
masking,invisible,f,0.975887105456857,sub6
masking,invisible,f,-2.46580268826443,sub6
masking,invisible,f,1.17940395018329,sub6
masking,invisible,f,-6.91211902362208,sub6
masking,invisible,f,-5.29006535726334,sub6
masking,invisible,f,-1.34516661059661,sub6
masking,invisible,f,-2.25342237666811,sub6
masking,invisible,f,0.732079154197894,sub7
masking,invisible,f,-1.59623380948218,sub7
masking,invisible,f,3.23914879453651,sub7
masking,invisible,f,-2.46484622737562,sub7
masking,invisible,f,-1.92195607752398,sub7
masking,invisible,f,-2.09014479026742,sub7
masking,invisible,f,0.824601697089617,sub7
masking,invisible,f,-4.54832616216872,sub7
masking,invisible,f,-2.14173739740954,sub7
masking,invisible,f,-0.811376298817502,sub7
masking,invisible,f,0.202983412583244,sub7
masking,invisible,f,-7.48415976596157,sub7
masking,invisible,f,-0.0857762948082143,sub7
masking,invisible,f,0.420947978268331,sub7
masking,invisible,f,-0.643255261733619,sub7
masking,invisible,f,2.07311846918199,sub7
masking,invisible,f,0.0123564907563874,sub7
masking,invisible,f,-0.537889128594934,sub7
masking,invisible,f,0.247196698113999,sub7
masking,invisible,f,-0.430342378716689,sub7
masking,invisible,f,1.86770947616286,sub7
masking,invisible,f,1.99622709654146,sub7
masking,invisible,f,1.21563270187808,sub7
masking,invisible,f,-4.57283085016727,sub7
masking,invisible,f,-4.5822916548697,sub7
masking,invisible,f,6.0158885402392,sub7
masking,invisible,f,-5.42901111560493,sub7
masking,invisible,f,-5.88959979734211,sub7
masking,invisible,f,-3.01073838677543,sub7
masking,invisible,f,-0.364469485497348,sub7
masking,invisible,f,-0.710275372780227,sub7
masking,invisible,f,2.70220688069414,sub7
masking,invisible,f,14.7086945354978,sub7
masking,invisible,f,-3.061603998743,sub7
masking,invisible,f,-1.29087282320457,sub7
masking,invisible,f,0.398744149136237,sub7
masking,invisible,f,5.08565656943483,sub7
masking,invisible,f,1.16627800603704,sub7
masking,invisible,f,0.756708818687826,sub7
masking,invisible,f,-4.26820856850733,sub7
masking,invisible,f,-3.76185203022102,sub7
masking,invisible,f,-1.68208891915216,sub7
masking,invisible,f,-1.80262651508499,sub7
masking,invisible,f,-4.31134221088181,sub7
masking,invisible,f,-0.457311137975671,sub7
masking,invisible,f,1.12476652728249,sub7
masking,invisible,f,-5.59412299741173,sub7
masking,invisible,f,-2.66176099008659,sub7
masking,invisible,f,3.67454714064351,sub7
masking,invisible,f,1.43831496637447,sub7
masking,invisible,f,3.29927668068272,sub7
masking,invisible,f,-3.87997625053719,sub7
masking,invisible,f,2.48671696146129,sub7
masking,invisible,f,7.0769645875574,sub7
masking,invisible,f,1.06841758067062,sub7
masking,invisible,f,4.11591289233647,sub7
masking,invisible,f,0.52606248592383,sub7
masking,invisible,f,-1.25063612182348,sub7
masking,invisible,f,-5.93813655449812,sub7
masking,invisible,f,-5.52851534044047,sub7
masking,invisible,f,-5.76066518932092,sub7
masking,invisible,f,-2.8475133924457,sub7
masking,invisible,f,-1.60502282987533,sub7
masking,invisible,f,-5.88641395764926,sub7
masking,invisible,f,-3.46526959440696,sub7
masking,invisible,f,-3.08631589674913,sub7
masking,invisible,f,-1.33576047640432,sub7
masking,invisible,f,4.0769005340062,sub7
masking,invisible,f,-3.76190475940117,sub7
masking,invisible,f,0.999736243244414,sub7
masking,invisible,f,0.241424120627189,sub7
masking,invisible,f,4.92205724351671,sub7
masking,invisible,f,-0.844506705659089,sub7
masking,invisible,f,-0.229450459277701,sub7
masking,invisible,f,-2.59095152876758,sub7
masking,invisible,f,3.08939955683428,sub7
masking,invisible,f,-2.92585718217269,sub7
masking,invisible,f,5.4507323001615,sub7
masking,invisible,f,-4.32863141068731,sub7
masking,invisible,f,-2.10541588715794,sub7
masking,invisible,f,-2.61931106588434,sub7
masking,invisible,f,1.56451531618535,sub7
masking,invisible,f,1.26730321854645,sub7
masking,invisible,f,-0.306464181743077,sub7
masking,invisible,f,2.43607351062318,sub7
masking,invisible,f,-0.00724755074721363,sub7
masking,invisible,f,0.94618023572382,sub7
masking,invisible,f,-3.16110660489443,sub7
masking,invisible,f,0.0344122594845453,sub7
masking,invisible,f,0.821058013183417,sub7
masking,invisible,f,1.82285415159787,sub7
masking,invisible,f,1.00159626119598,sub7
masking,invisible,f,3.36010965218439,sub7
masking,invisible,f,-0.815507932195207,sub7
masking,invisible,f,-1.96896528342576,sub7
masking,invisible,f,0.845847109642722,sub7
masking,invisible,f,0.599356333861225,sub7
masking,invisible,f,-1.1657212058369,sub7
masking,invisible,f,1.74041840870188,sub7
masking,invisible,f,-1.83198725066369,sub7
masking,invisible,f,-4.20751777496475,sub7
masking,invisible,f,-0.448198048437028,sub7
masking,invisible,f,3.94091666885135,sub7
masking,invisible,f,-1.22739760177957,sub7
masking,invisible,f,-1.13033507091415,sub8
masking,invisible,f,0.719257027942665,sub8
masking,invisible,f,-2.11840056600782,sub8
masking,invisible,f,-1.8303526726182,sub8
masking,invisible,f,-0.964189264117673,sub8
masking,invisible,f,1.0787992658214,sub8
masking,invisible,f,-2.09643362733828,sub8
masking,invisible,f,0.176126913418093,sub8
masking,invisible,f,-3.1915521627688,sub8
masking,invisible,f,-0.308264377067373,sub8
masking,invisible,f,-2.38362238792537,sub8
masking,invisible,f,3.24797574327096,sub8
masking,invisible,f,-2.4180357893956,sub8
masking,invisible,f,2.3400903951036,sub8
masking,invisible,f,-0.116117428030103,sub8
masking,invisible,f,1.46266822398065,sub8
masking,invisible,f,1.7007426058957,sub8
masking,invisible,f,-1.540643335833,sub8
masking,invisible,f,2.27394075639729,sub8
masking,invisible,f,2.07615127598061,sub8
masking,invisible,f,-0.108974662790386,sub8
masking,invisible,f,-0.320153195952803,sub8
masking,invisible,f,-1.77954276643608,sub8
masking,invisible,f,0.409911311116958,sub8
masking,invisible,f,4.46028393490442,sub8
masking,invisible,f,1.4359612317409,sub8
masking,invisible,f,-0.236988835767929,sub8
masking,invisible,f,-0.985061156167827,sub8
masking,invisible,f,-2.16770733223928,sub8
masking,invisible,f,-3.52857062020257,sub8
masking,invisible,f,1.63775632430777,sub8
masking,invisible,f,5.96844671891036,sub8
masking,invisible,f,-4.3346898415777,sub8
masking,invisible,f,3.84710548723847,sub8
masking,invisible,f,-0.575715179715204,sub8
masking,invisible,f,2.55151504059005,sub8
masking,invisible,f,-1.77536235041389,sub8
masking,invisible,f,0.879171311955262,sub8
masking,invisible,f,-1.27061771198813,sub8
masking,invisible,f,0.271363430823445,sub8
masking,invisible,f,-2.95345832674848,sub8
masking,invisible,f,0.286507831353181,sub8
masking,invisible,f,-0.718046751754497,sub8
masking,invisible,f,-1.17242876419964,sub8
masking,invisible,f,3.51898753185833,sub8
masking,invisible,f,7.02090261059391,sub8
masking,invisible,f,2.99000646869501,sub8
masking,invisible,f,1.54448056491159,sub8
masking,invisible,f,-4.45819724179375,sub8
masking,invisible,f,-3.90933173927181,sub8
masking,invisible,f,-2.94641654484504,sub8
masking,invisible,f,-3.23779062421053,sub8
masking,invisible,f,-0.385480903997265,sub8
masking,invisible,f,-3.53533052797501,sub8
masking,invisible,f,-1.713227839877,sub8
masking,invisible,f,3.15259152015603,sub8
masking,invisible,f,5.93867695631723,sub8
masking,invisible,f,0.417953748338702,sub8
masking,invisible,f,0.172266858925929,sub8
masking,invisible,f,3.15410522322019,sub8
masking,invisible,f,3.11897785710975,sub8
masking,invisible,f,3.36090816700431,sub8
masking,invisible,f,1.0074856583549,sub8
masking,invisible,f,-0.514976248497601,sub8
masking,invisible,f,-3.08948732701896,sub8
masking,invisible,f,3.07809797748836,sub8
masking,invisible,f,1.04771146619046,sub8
masking,invisible,f,-2.05944466821863,sub8
masking,invisible,f,-3.48552719595446,sub8
masking,invisible,f,-0.0434586773398534,sub8
masking,invisible,f,-1.33451481913811,sub8
masking,invisible,f,0.933192593342809,sub8
masking,invisible,f,-0.357448546414706,sub8
masking,invisible,f,-4.7586964477391,sub8
masking,invisible,f,0.858093809325718,sub8
masking,invisible,f,-0.767732290794142,sub8
masking,invisible,f,-0.857919535452368,sub8
masking,invisible,f,1.64604718111885,sub8
masking,invisible,f,1.90458404631467,sub8
masking,invisible,f,4.48880940609995,sub8
masking,invisible,f,-4.00100877579917,sub8
masking,invisible,f,-3.99028698109398,sub8
masking,invisible,f,0.909966376612304,sub8
masking,invisible,f,-1.39364669154617,sub8
masking,invisible,f,-1.74316138924976,sub8
masking,invisible,f,-1.40466580246186,sub8
masking,invisible,f,2.20640544715456,sub8
masking,invisible,f,-5.13049598370486,sub8
masking,invisible,f,-3.46467877637079,sub8
masking,invisible,f,0.410619156482211,sub8
masking,invisible,f,1.13378152037967,sub8
masking,invisible,f,1.18186442808902,sub8
masking,invisible,f,-1.7599014179132,sub8
masking,invisible,f,2.54317335658697,sub8
masking,invisible,f,1.3640796205014,sub8
masking,invisible,f,-0.641899522035807,sub8
masking,invisible,f,0.800078169614584,sub8
masking,invisible,f,0.713361225640238,sub8
masking,invisible,f,-2.07519324842694,sub8
masking,invisible,f,-0.0519025380544388,sub8
masking,invisible,f,0.845490031727879,sub8
masking,invisible,f,-0.954411904949938,sub8
masking,invisible,f,1.45141987690597,sub8
masking,invisible,f,-0.568580172919976,sub8
masking,invisible,f,-2.93971705880761,sub9
masking,invisible,f,0.109812215447917,sub9
masking,invisible,f,0.514748245723865,sub9
masking,invisible,f,-0.0604894433327442,sub9
masking,invisible,f,-2.25337365012427,sub9
masking,invisible,f,0.0926155254542823,sub9
masking,invisible,f,3.28360396202179,sub9
masking,invisible,f,-0.278702214777962,sub9
masking,invisible,f,-0.0266182603317721,sub9
masking,invisible,f,3.93899555093217,sub9
masking,invisible,f,-2.04031614366606,sub9
masking,invisible,f,2.11598366443405,sub9
masking,invisible,f,-1.27697575031796,sub9
masking,invisible,f,4.23607514163773,sub9
masking,invisible,f,-4.93088568787832,sub9
masking,invisible,f,-0.479360882603198,sub9
masking,invisible,f,1.40040932082825,sub9
masking,invisible,f,0.94868350783915,sub9
masking,invisible,f,0.732202495570918,sub9
masking,invisible,f,2.30769345126461,sub9
masking,invisible,f,3.93308586139421,sub9
masking,invisible,f,3.19576699671307,sub9
masking,invisible,f,1.70204039229349,sub9
masking,invisible,f,-1.8576431208905,sub9
masking,invisible,f,1.72636913179692,sub9
masking,invisible,f,-3.3950220332186,sub9
masking,invisible,f,3.19850914594885,sub9
masking,invisible,f,-1.62110149062182,sub9
masking,invisible,f,-3.3447845535356,sub9
masking,invisible,f,0.671978742750072,sub9
masking,invisible,f,-1.80073210272921,sub9
masking,invisible,f,-0.94612805139576,sub9
masking,invisible,f,-5.87910544526528,sub9
masking,invisible,f,-0.890559934944898,sub9
masking,invisible,f,-4.63943588899376,sub9
masking,invisible,f,-2.32335977415116,sub9
masking,invisible,f,-3.19880686747034,sub9
masking,invisible,f,-0.319816063393363,sub9
masking,invisible,f,-0.416790710566363,sub9
masking,invisible,f,2.36122127365682,sub9
masking,invisible,f,0.409872630477345,sub9
masking,invisible,f,-1.12823917348363,sub9
masking,invisible,f,-1.51359366391427,sub9
masking,invisible,f,7.51697296206638,sub9
masking,invisible,f,-1.52608476250154,sub9
masking,invisible,f,0.671077790655022,sub9
masking,invisible,f,3.3235676749265,sub9
masking,invisible,f,3.10762396963841,sub9
masking,invisible,f,0.24126083020261,sub9
masking,invisible,f,2.90053871208616,sub9
masking,invisible,f,-0.101304452691437,sub9
masking,invisible,f,2.32791565511614,sub9
masking,invisible,f,-0.302104248096349,sub9
masking,invisible,f,-2.62364842980677,sub9
masking,invisible,f,-0.333517203103493,sub9
masking,invisible,f,1.16676306220496,sub9
masking,invisible,f,-1.53971087671418,sub9
masking,invisible,f,-0.0787832081954282,sub9
masking,invisible,f,1.6103410072603,sub9
masking,invisible,f,3.84721478466281,sub9
masking,invisible,f,2.53450573949363,sub9
masking,invisible,f,1.02726958655219,sub9
masking,invisible,f,2.47402085358239,sub9
masking,invisible,f,-2.74717471147842,sub9
masking,invisible,f,1.45248969445164,sub9
masking,invisible,f,-5.31890838684688,sub9
